時間,地區,average_humidity
2014-09-08,臺中,69.58333333333333
2014-09-09,臺中,70.20833333333333
2014-09-10,臺中,71.375
2014-09-11,臺中,74.91666666666667
2014-09-12,臺中,75.83333333333333
2014-09-13,臺中,72.16666666666667
2014-09-14,臺中,72.625
2014-09-15,臺中,67.375
2014-09-16,臺中,68.91666666666667
2014-09-17,臺中,74.29166666666667
2014-09-18,臺中,73.29166666666667
2014-09-19,臺中,73.25
2014-09-20,臺中,78.08333333333333
2014-09-21,臺中,84.33333333333333
2014-09-22,臺中,83.95833333333333
2014-09-23,臺中,81.125
2014-09-24,臺中,82.25
2014-09-25,臺中,78.375
2014-09-26,臺中,75.25
2014-09-27,臺中,75.08333333333333
2014-09-28,臺中,74.0
2014-09-29,臺中,73.25
2014-09-30,臺中,73.54166666666667
2014-10-01,臺中,73.125
2014-10-02,臺中,72.5
2014-10-03,臺中,59.625
2014-10-04,臺中,54.33333333333334
2014-10-05,臺中,56.91666666666666
2014-10-06,臺中,55.29166666666666
2014-10-07,臺中,56.04166666666666
2014-10-08,臺中,62.625
2014-10-09,臺中,64.66666666666667
2014-10-10,臺中,70.66666666666667
2014-10-11,臺中,71.20833333333333
2014-10-12,臺中,63.79166666666666
2014-10-13,臺中,58.5
2014-10-14,臺中,55.54166666666666
2014-10-15,臺中,58.41666666666666
2014-10-16,臺中,59.83333333333334
2014-10-17,臺中,64.20833333333333
2014-10-18,臺中,69.45833333333333
2014-10-19,臺中,67.16666666666667
2014-10-20,臺中,65.66666666666667
2014-10-21,臺中,60.41666666666666
2014-10-22,臺中,65.625
2014-10-23,臺中,61.58333333333334
2014-10-24,臺中,70.0
2014-10-25,臺中,75.58333333333333
2014-10-26,臺中,76.66666666666667
2014-10-27,臺中,67.54166666666667
2014-10-28,臺中,63.45833333333334
2014-10-29,臺中,69.5
2014-10-30,臺中,71.95833333333333
2014-10-31,臺中,77.625
2014-11-01,臺中,77.16666666666667
2014-11-02,臺中,73.91666666666667
2014-11-03,臺中,57.83333333333334
2014-11-04,臺中,60.0
2014-11-05,臺中,66.5
2014-11-06,臺中,63.33333333333334
2014-11-07,臺中,64.45833333333333
2014-11-08,臺中,71.375
2014-11-09,臺中,76.875
2014-11-10,臺中,69.75
2014-11-11,臺中,70.29166666666667
2014-11-12,臺中,71.0
2014-11-13,臺中,70.20833333333333
2014-11-14,臺中,74.29166666666667
2014-11-15,臺中,77.66666666666667
2014-11-16,臺中,73.16666666666667
2014-11-17,臺中,74.04166666666667
2014-11-18,臺中,63.375
2014-11-19,臺中,66.79166666666667
2014-11-20,臺中,73.91666666666667
2014-11-21,臺中,74.625
2014-11-22,臺中,72.16666666666667
2014-11-23,臺中,74.625
2014-11-24,臺中,75.0
2014-11-25,臺中,75.04166666666667
2014-11-26,臺中,68.04166666666667
2014-11-27,臺中,74.66666666666667
2014-11-28,臺中,80.41666666666667
2014-11-29,臺中,79.5
2014-11-30,臺中,76.79166666666667
2014-12-01,臺中,69.95833333333333
2014-12-02,臺中,76.45833333333333
2014-12-03,臺中,76.58333333333333
2014-12-04,臺中,79.66666666666667
2014-12-05,臺中,66.29166666666667
2014-12-06,臺中,64.0
2014-12-07,臺中,70.625
2014-12-08,臺中,71.75
2014-12-09,臺中,71.66666666666667
2014-12-10,臺中,78.83333333333333
2014-12-11,臺中,75.375
2014-12-12,臺中,73.04166666666667
2014-12-13,臺中,60.29166666666666
2014-12-14,臺中,64.79166666666667
2014-12-15,臺中,69.58333333333333
2014-12-16,臺中,62.5
2014-12-17,臺中,54.79166666666666
2014-12-18,臺中,63.29166666666666
2014-12-19,臺中,79.58333333333333
2014-12-20,臺中,72.625
2014-12-21,臺中,73.875
2014-12-22,臺中,59.70833333333334
2014-12-23,臺中,68.08333333333333
2014-12-24,臺中,64.33333333333333
2014-12-25,臺中,79.04166666666667
2014-12-26,臺中,82.16666666666667
2014-12-27,臺中,84.33333333333333
2014-12-28,臺中,84.5
2014-12-29,臺中,61.70833333333334
2014-12-30,臺中,68.54166666666667
2014-12-31,臺中,69.33333333333333
2015-01-01,臺中,60.79166666666666
2015-01-02,臺中,60.70833333333334
2015-01-03,臺中,67.83333333333333
2015-01-04,臺中,68.70833333333333
2015-01-05,臺中,64.33333333333333
2015-01-06,臺中,67.04166666666667
2015-01-07,臺中,73.45833333333333
2015-01-08,臺中,59.16666666666666
2015-01-09,臺中,59.16666666666666
2015-01-10,臺中,63.08333333333334
2015-01-11,臺中,64.5
2015-01-12,臺中,61.5
2015-01-13,臺中,73.33333333333333
2015-01-14,臺中,77.75
2015-01-15,臺中,65.70833333333333
2015-01-16,臺中,73.41666666666667
2015-01-17,臺中,61.66666666666666
2015-01-18,臺中,69.625
2015-01-19,臺中,63.08333333333334
2015-01-20,臺中,69.875
2015-01-21,臺中,78.29166666666667
2015-01-22,臺中,51.41666666666666
2015-01-23,臺中,56.5
2015-01-24,臺中,66.83333333333333
2015-01-25,臺中,67.08333333333333
2015-01-26,臺中,81.79166666666667
2015-01-27,臺中,84.08333333333333
2015-01-28,臺中,70.66666666666667
2015-01-29,臺中,76.29166666666667
2015-01-30,臺中,76.95833333333333
2015-01-31,臺中,71.625
2015-02-01,臺中,69.91666666666667
2015-02-02,臺中,75.83333333333333
2015-02-03,臺中,80.0
2015-02-04,臺中,76.16666666666667
2015-02-05,臺中,69.20833333333333
2015-02-06,臺中,67.70833333333333
2015-02-07,臺中,76.83333333333333
2015-02-08,臺中,67.0
2015-02-09,臺中,61.0
2015-02-10,臺中,65.45833333333333
2015-02-11,臺中,70.125
2015-02-12,臺中,51.04166666666666
2015-02-13,臺中,57.25
2015-02-14,臺中,49.41666666666666
2015-02-15,臺中,54.5
2015-02-16,臺中,78.70833333333333
2015-02-17,臺中,76.33333333333333
2015-02-18,臺中,68.66666666666667
2015-02-19,臺中,66.875
2015-02-20,臺中,72.66666666666667
2015-02-21,臺中,75.16666666666667
2015-02-22,臺中,79.66666666666667
2015-02-23,臺中,82.375
2015-02-24,臺中,78.70833333333333
2015-02-25,臺中,76.75
2015-02-26,臺中,79.25
2015-02-27,臺中,76.70833333333333
2015-02-28,臺中,73.08333333333333
2015-03-01,臺中,70.45833333333333
2015-03-02,臺中,68.58333333333333
2015-03-03,臺中,67.33333333333333
2015-03-04,臺中,71.95833333333333
2015-03-05,臺中,73.95833333333333
2015-03-06,臺中,74.83333333333333
2015-03-07,臺中,73.54166666666667
2015-03-08,臺中,75.625
2015-03-09,臺中,68.25
2015-03-10,臺中,76.0
2015-03-11,臺中,83.45833333333333
2015-03-12,臺中,84.04166666666667
2015-03-13,臺中,78.08333333333333
2015-03-14,臺中,73.25
2015-03-15,臺中,69.20833333333333
2015-03-16,臺中,79.125
2015-03-17,臺中,77.04166666666667
2015-03-18,臺中,68.70833333333333
2015-03-19,臺中,67.875
2015-03-20,臺中,78.75
2015-03-21,臺中,76.625
2015-03-22,臺中,67.16666666666667
2015-03-23,臺中,75.5
2015-03-24,臺中,70.83333333333333
2015-03-25,臺中,82.08333333333333
2015-03-26,臺中,83.08333333333333
2015-03-27,臺中,83.29166666666667
2015-03-28,臺中,66.375
2015-03-29,臺中,67.20833333333333
2015-03-30,臺中,65.0
2015-03-31,臺中,70.91666666666667
2015-04-01,臺中,72.125
2015-04-02,臺中,74.54166666666667
2015-04-03,臺中,68.875
2015-04-04,臺中,67.29166666666667
2015-04-05,臺中,66.33333333333333
2015-04-06,臺中,68.41666666666667
2015-04-07,臺中,69.33333333333333
2015-04-08,臺中,66.20833333333333
2015-04-09,臺中,71.83333333333333
2015-04-10,臺中,76.41666666666667
2015-04-11,臺中,85.29166666666667
2015-04-12,臺中,79.83333333333333
2015-04-13,臺中,54.29166666666666
2015-04-14,臺中,42.458333333333336
2015-04-15,臺中,52.75
2015-04-16,臺中,59.875
2015-04-17,臺中,66.41666666666667
2015-04-18,臺中,71.58333333333333
2015-04-19,臺中,70.75
2015-04-20,臺中,62.125
2015-04-21,臺中,75.45833333333333
2015-04-22,臺中,67.91666666666667
2015-04-23,臺中,70.70833333333333
2015-04-24,臺中,76.08333333333333
2015-04-25,臺中,70.08333333333333
2015-04-26,臺中,68.04166666666667
2015-04-27,臺中,65.625
2015-04-28,臺中,66.375
2015-04-29,臺中,70.79166666666667
2015-04-30,臺中,68.125
2015-05-01,臺中,69.54166666666667
2015-05-02,臺中,69.08333333333333
2015-05-03,臺中,68.95833333333333
2015-05-04,臺中,77.20833333333333
2015-05-05,臺中,84.70833333333333
2015-05-06,臺中,76.29166666666667
2015-05-07,臺中,73.54166666666667
2015-05-08,臺中,71.70833333333333
2015-05-09,臺中,68.66666666666667
2015-05-10,臺中,72.625
2015-05-11,臺中,67.79166666666667
2015-05-12,臺中,74.79166666666667
2015-05-13,臺中,71.45833333333333
2015-05-14,臺中,73.70833333333333
2015-05-15,臺中,72.83333333333333
2015-05-16,臺中,70.04166666666667
2015-05-17,臺中,68.54166666666667
2015-05-18,臺中,62.41666666666666
2015-05-19,臺中,64.91666666666667
2015-05-20,臺中,82.5
2015-05-21,臺中,86.0
2015-05-22,臺中,84.91666666666667
2015-05-23,臺中,88.25
2015-05-24,臺中,90.75
2015-05-25,臺中,90.33333333333331
2015-05-26,臺中,88.79166666666669
2015-05-27,臺中,89.66666666666669
2015-05-28,臺中,84.0
2015-05-29,臺中,76.83333333333333
2015-05-30,臺中,77.33333333333333
2015-05-31,臺中,87.125
2015-06-01,臺中,82.125
2015-06-02,臺中,71.08333333333333
2015-06-03,臺中,70.0
2015-06-04,臺中,72.45833333333333
2015-06-05,臺中,72.5
2015-06-06,臺中,80.33333333333333
2015-06-07,臺中,77.16666666666667
2015-06-08,臺中,68.54166666666667
2015-06-09,臺中,67.66666666666667
2015-06-10,臺中,67.16666666666667
2015-06-11,臺中,67.70833333333333
2015-06-12,臺中,70.20833333333333
2015-06-13,臺中,69.875
2015-06-14,臺中,69.875
2015-06-15,臺中,71.16666666666667
2015-06-16,臺中,68.20833333333333
2015-06-17,臺中,67.04166666666667
2015-06-18,臺中,64.5
2015-06-19,臺中,66.58333333333333
2015-06-20,臺中,66.66666666666667
2015-06-21,臺中,67.04166666666667
2015-06-22,臺中,75.25
2015-06-23,臺中,83.25
2015-06-24,臺中,74.16666666666667
2015-06-25,臺中,69.0
2015-06-26,臺中,67.75
2015-06-27,臺中,66.41666666666667
2015-06-28,臺中,69.45833333333333
2015-06-29,臺中,71.79166666666667
2015-06-30,臺中,65.70833333333333
2015-07-01,臺中,67.04166666666667
2015-07-02,臺中,66.0
2015-07-03,臺中,66.95833333333333
2015-07-04,臺中,70.54166666666667
2015-07-05,臺中,73.375
2015-07-06,臺中,77.0
2015-07-07,臺中,78.5
2015-07-08,臺中,83.08333333333333
2015-07-09,臺中,72.79166666666667
2015-07-10,臺中,76.20833333333333
2015-07-11,臺中,72.08333333333333
2015-07-12,臺中,70.04166666666667
2015-07-13,臺中,70.5
2015-07-14,臺中,73.875
2015-07-15,臺中,74.70833333333333
2015-07-16,臺中,69.875
2015-07-17,臺中,71.25
2015-07-18,臺中,70.625
2015-07-19,臺中,81.83333333333333
2015-07-20,臺中,71.25
2015-07-21,臺中,54.70833333333334
2015-07-22,臺中,69.70833333333333
2015-07-23,臺中,65.08333333333333
2015-07-24,臺中,64.0
2015-07-25,臺中,68.83333333333333
2015-07-26,臺中,65.875
2015-07-27,臺中,69.0
2015-07-28,臺中,75.0
2015-07-29,臺中,72.625
2015-07-30,臺中,71.20833333333333
2015-07-31,臺中,68.08333333333333
2015-08-01,臺中,65.95833333333333
2015-08-02,臺中,65.33333333333333
2015-08-03,臺中,63.16666666666666
2015-08-04,臺中,64.54166666666667
2015-08-05,臺中,66.95833333333333
2015-08-06,臺中,64.0
2015-08-07,臺中,69.25
2015-08-08,臺中,81.29166666666667
2015-08-09,臺中,84.04166666666667
2015-08-10,臺中,70.25
2015-08-11,臺中,69.75
2015-08-12,臺中,72.0
2015-08-13,臺中,69.16666666666667
2015-08-14,臺中,76.20833333333333
2015-08-15,臺中,81.125
2015-08-16,臺中,80.08333333333333
2015-08-17,臺中,82.20833333333333
2015-08-18,臺中,79.5
2015-08-19,臺中,76.66666666666667
2015-08-20,臺中,73.70833333333333
2015-08-21,臺中,72.125
2015-08-22,臺中,71.75
2015-08-23,臺中,74.83333333333333
2015-08-24,臺中,78.5
2015-08-25,臺中,71.91666666666667
2015-08-26,臺中,86.25
2015-08-27,臺中,87.875
2015-08-28,臺中,83.91666666666667
2015-08-29,臺中,85.25
2015-08-30,臺中,88.75
2015-08-31,臺中,89.45833333333331
2015-09-01,臺中,83.625
2015-09-02,臺中,79.95833333333333
2015-09-03,臺中,74.29166666666667
2015-09-04,臺中,72.41666666666667
2015-09-05,臺中,72.125
2015-09-06,臺中,70.66666666666667
2015-09-07,臺中,87.75
2015-09-08,臺中,74.25
2015-09-09,臺中,68.16666666666667
2015-09-10,臺中,64.125
2015-09-11,臺中,70.33333333333333
2015-09-12,臺中,68.66666666666667
2015-09-13,臺中,70.5
2015-09-14,臺中,67.29166666666667
2015-09-15,臺中,70.45833333333333
2015-09-16,臺中,72.66666666666667
2015-09-17,臺中,67.33333333333333
2015-09-18,臺中,63.375
2015-09-19,臺中,66.29166666666667
2015-09-20,臺中,66.66666666666667
2015-09-21,臺中,67.25
2015-09-22,臺中,70.5
2015-09-23,臺中,71.20833333333333
2015-09-24,臺中,74.16666666666667
2015-09-25,臺中,70.79166666666667
2015-09-26,臺中,65.29166666666667
2015-09-27,臺中,64.41666666666667
2015-09-28,臺中,82.375
2015-09-29,臺中,81.20833333333333
2015-09-30,臺中,76.41666666666667
2015-10-01,臺中,77.33333333333333
2015-10-02,臺中,74.95833333333333
2015-10-03,臺中,75.41666666666667
2015-10-04,臺中,75.91666666666667
2015-10-05,臺中,74.70833333333333
2015-10-06,臺中,76.33333333333333
2015-10-07,臺中,72.83333333333333
2015-10-08,臺中,75.0
2015-10-09,臺中,75.25
2015-10-10,臺中,67.16666666666667
2015-10-11,臺中,66.75
2015-10-12,臺中,68.08333333333333
2015-10-13,臺中,62.16666666666666
2015-10-14,臺中,64.08333333333333
2015-10-15,臺中,65.45833333333333
2015-10-16,臺中,65.875
2015-10-17,臺中,62.08333333333334
2015-10-18,臺中,68.375
2015-10-19,臺中,71.83333333333333
2015-10-20,臺中,76.58333333333333
2015-10-21,臺中,76.70833333333333
2015-10-22,臺中,74.25
2015-10-23,臺中,71.66666666666667
2015-10-24,臺中,72.08333333333333
2015-10-25,臺中,71.83333333333333
2015-10-26,臺中,74.70833333333333
2015-10-27,臺中,73.875
2015-10-28,臺中,74.04166666666667
2015-10-29,臺中,75.29166666666667
2015-10-30,臺中,69.45833333333333
2015-10-31,臺中,70.20833333333333
2015-11-01,臺中,73.375
2015-11-02,臺中,70.08333333333333
2015-11-03,臺中,69.91666666666667
2015-11-04,臺中,73.79166666666667
2015-11-05,臺中,77.08333333333333
2015-11-06,臺中,77.25
2015-11-07,臺中,74.33333333333333
2015-11-08,臺中,73.33333333333333
2015-11-09,臺中,72.25
2015-11-10,臺中,67.70833333333333
2015-11-11,臺中,69.29166666666667
2015-11-12,臺中,72.20833333333333
2015-11-13,臺中,75.45833333333333
2015-11-14,臺中,71.75
2015-11-15,臺中,69.29166666666667
2015-11-16,臺中,70.33333333333333
2015-11-17,臺中,68.04166666666667
2015-11-18,臺中,73.25
2015-11-19,臺中,75.66666666666667
2015-11-20,臺中,74.70833333333333
2015-11-21,臺中,82.375
2015-11-22,臺中,75.375
2015-11-23,臺中,73.75
2015-11-24,臺中,68.95833333333333
2015-11-25,臺中,66.70833333333333
2015-11-26,臺中,54.66666666666666
2015-11-27,臺中,54.125
2015-11-28,臺中,65.125
2015-11-29,臺中,69.29166666666667
2015-11-30,臺中,69.79166666666667
2015-12-01,臺中,71.91666666666667
2015-12-02,臺中,74.375
2015-12-03,臺中,65.70833333333333
2015-12-04,臺中,69.08333333333333
2015-12-05,臺中,73.58333333333333
2015-12-06,臺中,75.75
2015-12-07,臺中,71.79166666666667
2015-12-08,臺中,69.75
2015-12-09,臺中,77.79166666666667
2015-12-10,臺中,80.91666666666667
2015-12-11,臺中,71.45833333333333
2015-12-12,臺中,75.75
2015-12-13,臺中,75.91666666666667
2015-12-14,臺中,75.125
2015-12-15,臺中,73.08333333333333
2015-12-16,臺中,63.95833333333334
2015-12-17,臺中,57.375
2015-12-18,臺中,62.79166666666666
2015-12-19,臺中,72.45833333333333
2015-12-20,臺中,76.04166666666667
2015-12-21,臺中,79.45833333333333
2015-12-22,臺中,82.0
2015-12-23,臺中,76.16666666666667
2015-12-24,臺中,76.66666666666667
2015-12-25,臺中,79.875
2015-12-26,臺中,77.75
2015-12-27,臺中,81.875
2015-12-28,臺中,69.54166666666667
2015-12-29,臺中,69.16666666666667
2015-12-30,臺中,75.375
2015-12-31,臺中,68.91666666666667
2016-01-01,臺中,75.0
2016-01-02,臺中,78.91666666666667
2016-01-03,臺中,89.54166666666669
2016-01-04,臺中,86.83333333333331
2016-01-05,臺中,83.20833333333333
2016-01-06,臺中,82.625
2016-01-07,臺中,72.5
2016-01-08,臺中,77.20833333333333
2016-01-09,臺中,73.16666666666667
2016-01-10,臺中,79.79166666666667
2016-01-11,臺中,87.16666666666669
2016-01-12,臺中,76.29166666666667
2016-01-13,臺中,78.91666666666667
2016-01-14,臺中,74.25
2016-01-15,臺中,84.08333333333333
2016-01-16,臺中,79.0
2016-01-17,臺中,89.125
2016-01-18,臺中,69.66666666666667
2016-01-19,臺中,73.70833333333333
2016-01-20,臺中,75.45833333333333
2016-01-21,臺中,81.58333333333333
2016-01-22,臺中,80.83333333333333
2016-01-23,臺中,81.5
2016-01-24,臺中,69.83333333333333
2016-01-25,臺中,61.41666666666666
2016-01-26,臺中,68.91666666666667
2016-01-27,臺中,78.70833333333333
2016-01-28,臺中,90.58333333333331
2016-01-29,臺中,92.20833333333331
2016-01-30,臺中,88.08333333333331
2016-01-31,臺中,76.5
2016-02-01,臺中,80.125
2016-02-02,臺中,79.0
2016-02-03,臺中,80.08333333333333
2016-02-04,臺中,82.79166666666667
2016-02-05,臺中,78.25
2016-02-06,臺中,62.16666666666666
2016-02-07,臺中,56.375
2016-02-08,臺中,48.125
2016-02-09,臺中,64.29166666666667
2016-02-10,臺中,65.91666666666667
2016-02-11,臺中,74.5
2016-02-12,臺中,78.625
2016-02-13,臺中,65.54166666666667
2016-02-14,臺中,75.45833333333333
2016-02-15,臺中,72.375
2016-02-16,臺中,69.54166666666667
2016-02-17,臺中,73.95833333333333
2016-02-18,臺中,81.0
2016-02-19,臺中,80.20833333333333
2016-02-20,臺中,68.875
2016-02-21,臺中,69.5
2016-02-22,臺中,76.29166666666667
2016-02-23,臺中,74.875
2016-02-24,臺中,74.5
2016-02-25,臺中,75.41666666666667
2016-02-26,臺中,78.54166666666667
2016-02-27,臺中,80.625
2016-02-28,臺中,73.125
2016-02-29,臺中,58.08333333333334
2016-03-01,臺中,60.25
2016-03-02,臺中,68.5
2016-03-03,臺中,64.08333333333333
2016-03-04,臺中,64.66666666666667
2016-03-05,臺中,66.79166666666667
2016-03-06,臺中,70.08333333333333
2016-03-07,臺中,73.54166666666667
2016-03-08,臺中,76.875
2016-03-09,臺中,81.95833333333333
2016-03-10,臺中,85.66666666666667
2016-03-11,臺中,87.70833333333331
2016-03-12,臺中,86.83333333333331
2016-03-13,臺中,87.375
2016-03-14,臺中,79.5
2016-03-15,臺中,87.41666666666669
2016-03-16,臺中,86.79166666666669
2016-03-17,臺中,83.875
2016-03-18,臺中,84.41666666666667
2016-03-19,臺中,88.79166666666669
2016-03-20,臺中,85.16666666666667
2016-03-21,臺中,85.33333333333333
2016-03-22,臺中,85.91666666666669
2016-03-23,臺中,88.79166666666669
2016-03-24,臺中,81.33333333333333
2016-03-25,臺中,84.25
2016-03-26,臺中,58.875
2016-03-27,臺中,61.875
2016-03-28,臺中,54.25
2016-03-29,臺中,55.29166666666666
2016-03-30,臺中,61.33333333333334
2016-03-31,臺中,72.41666666666667
2016-04-01,臺中,77.08333333333333
2016-04-02,臺中,76.0
2016-04-03,臺中,77.58333333333333
2016-04-04,臺中,77.54166666666667
2016-04-05,臺中,75.5
2016-04-06,臺中,72.75
2016-04-07,臺中,76.54166666666667
2016-04-08,臺中,74.0
2016-04-09,臺中,74.33333333333333
2016-04-10,臺中,77.20833333333333
2016-04-11,臺中,82.125
2016-04-12,臺中,79.83333333333333
2016-04-13,臺中,85.08333333333333
2016-04-14,臺中,86.125
2016-04-15,臺中,91.0
2016-04-16,臺中,75.54166666666667
2016-04-17,臺中,76.08333333333333
2016-04-18,臺中,81.04166666666667
2016-04-19,臺中,76.125
2016-04-20,臺中,78.875
2016-04-21,臺中,77.79166666666667
2016-04-22,臺中,74.5
2016-04-23,臺中,71.79166666666667
2016-04-24,臺中,77.04166666666667
2016-04-25,臺中,81.58333333333333
2016-04-26,臺中,78.91666666666667
2016-04-27,臺中,77.54166666666667
2016-04-28,臺中,74.79166666666667
2016-04-29,臺中,59.95833333333334
2016-04-30,臺中,71.91666666666667
2016-05-01,臺中,84.54166666666667
2016-05-02,臺中,77.54166666666667
2016-05-03,臺中,75.16666666666667
2016-05-04,臺中,76.75
2016-05-05,臺中,72.04166666666667
2016-05-06,臺中,69.625
2016-05-07,臺中,71.375
2016-05-08,臺中,73.54166666666667
2016-05-09,臺中,71.33333333333333
2016-05-10,臺中,73.45833333333333
2016-05-11,臺中,77.125
2016-05-12,臺中,70.5
2016-05-13,臺中,73.29166666666667
2016-05-14,臺中,72.66666666666667
2016-05-15,臺中,68.08333333333333
2016-05-16,臺中,76.125
2016-05-17,臺中,72.66666666666667
2016-05-18,臺中,76.08333333333333
2016-05-19,臺中,73.16666666666667
2016-05-20,臺中,76.20833333333333
2016-05-21,臺中,83.45833333333333
2016-05-22,臺中,86.41666666666669
2016-05-23,臺中,84.41666666666667
2016-05-24,臺中,80.79166666666667
2016-05-25,臺中,78.875
2016-05-26,臺中,74.25
2016-05-27,臺中,68.66666666666667
2016-05-28,臺中,68.16666666666667
2016-05-29,臺中,71.58333333333333
2016-05-30,臺中,73.5
2016-05-31,臺中,72.79166666666667
2016-06-01,臺中,67.79166666666667
2016-06-02,臺中,75.95833333333333
2016-06-03,臺中,76.66666666666667
2016-06-04,臺中,73.25
2016-06-05,臺中,78.16666666666667
2016-06-06,臺中,86.83333333333331
2016-06-07,臺中,78.66666666666667
2016-06-08,臺中,72.91666666666667
2016-06-09,臺中,76.5
2016-06-10,臺中,79.375
2016-06-11,臺中,93.33333333333331
2016-06-12,臺中,87.875
2016-06-13,臺中,86.54166666666669
2016-06-14,臺中,85.66666666666667
2016-06-15,臺中,78.25
2016-06-16,臺中,73.41666666666667
2016-06-17,臺中,74.91666666666667
2016-06-18,臺中,70.875
2016-06-19,臺中,72.41666666666667
2016-06-20,臺中,72.45833333333333
2016-06-21,臺中,70.58333333333333
2016-06-22,臺中,74.08333333333333
2016-06-23,臺中,74.33333333333333
2016-06-24,臺中,76.25
2016-06-25,臺中,74.875
2016-06-26,臺中,71.04166666666667
2016-06-27,臺中,68.41666666666667
2016-06-28,臺中,73.75
2016-06-29,臺中,75.75
2016-06-30,臺中,78.75
2016-07-01,臺中,78.875
2016-07-02,臺中,83.25
2016-07-03,臺中,83.04166666666667
2016-07-04,臺中,79.20833333333333
2016-07-05,臺中,74.66666666666667
2016-07-06,臺中,76.0
2016-07-07,臺中,74.16666666666667
2016-07-08,臺中,79.04166666666667
2016-07-09,臺中,85.45833333333333
2016-07-10,臺中,76.375
2016-07-11,臺中,73.5
2016-07-12,臺中,70.125
2016-07-13,臺中,66.41666666666667
2016-07-14,臺中,70.66666666666667
2016-07-15,臺中,67.5
2016-07-16,臺中,71.25
2016-07-17,臺中,72.29166666666667
2016-07-18,臺中,73.04166666666667
2016-07-19,臺中,77.91666666666667
2016-07-20,臺中,75.04166666666667
2016-07-21,臺中,73.83333333333333
2016-07-22,臺中,71.08333333333333
2016-07-23,臺中,69.20833333333333
2016-07-24,臺中,62.91666666666666
2016-07-25,臺中,67.83333333333333
2016-07-26,臺中,64.95833333333333
2016-07-27,臺中,68.125
2016-07-28,臺中,69.95833333333333
2016-07-29,臺中,73.875
2016-07-30,臺中,75.95833333333333
2016-07-31,臺中,70.79166666666667
2016-08-01,臺中,79.54166666666667
2016-08-02,臺中,82.16666666666667
2016-08-03,臺中,74.54166666666667
2016-08-04,臺中,71.20833333333333
2016-08-05,臺中,73.08333333333333
2016-08-06,臺中,73.58333333333333
2016-08-07,臺中,75.16666666666667
2016-08-08,臺中,73.45833333333333
2016-08-09,臺中,75.0
2016-08-10,臺中,80.58333333333333
2016-08-11,臺中,87.79166666666669
2016-08-12,臺中,93.41666666666669
2016-08-13,臺中,88.58333333333331
2016-08-14,臺中,77.375
2016-08-15,臺中,76.625
2016-08-16,臺中,82.79166666666667
2016-08-17,臺中,81.79166666666667
2016-08-18,臺中,84.41666666666667
2016-08-19,臺中,83.16666666666667
2016-08-20,臺中,76.45833333333333
2016-08-21,臺中,80.33333333333333
2016-08-22,臺中,77.5
2016-08-23,臺中,74.33333333333333
2016-08-24,臺中,75.75
2016-08-25,臺中,73.875
2016-08-26,臺中,73.08333333333333
2016-08-27,臺中,71.45833333333333
2016-08-28,臺中,77.83333333333333
2016-08-29,臺中,65.25
2016-08-30,臺中,72.66666666666667
2016-08-31,臺中,67.25
2016-09-01,臺中,65.25
2016-09-02,臺中,76.20833333333333
2016-09-03,臺中,84.75
2016-09-04,臺中,81.79166666666667
2016-09-05,臺中,77.41666666666667
2016-09-06,臺中,81.70833333333333
2016-09-07,臺中,78.08333333333333
2016-09-08,臺中,79.0
2016-09-09,臺中,82.91666666666667
2016-09-10,臺中,84.41666666666667
2016-09-11,臺中,74.58333333333333
2016-09-12,臺中,74.29166666666667
2016-09-13,臺中,75.70833333333333
2016-09-14,臺中,73.16666666666667
2016-09-15,臺中,88.04166666666669
2016-09-16,臺中,72.04166666666667
2016-09-17,臺中,87.54166666666669
2016-09-18,臺中,76.54166666666667
2016-09-19,臺中,68.33333333333333
2016-09-20,臺中,66.20833333333333
2016-09-21,臺中,69.83333333333333
2016-09-22,臺中,74.25
2016-09-23,臺中,72.29166666666667
2016-09-24,臺中,72.29166666666667
2016-09-25,臺中,73.04166666666667
2016-09-26,臺中,71.20833333333333
2016-09-27,臺中,85.08333333333333
2016-09-28,臺中,86.91666666666669
2016-09-29,臺中,83.75
2016-09-30,臺中,77.91666666666667
2016-10-01,臺中,81.08333333333333
2016-10-02,臺中,74.95833333333333
2016-10-03,臺中,77.375
2016-10-04,臺中,73.75
2016-10-05,臺中,75.95833333333333
2016-10-06,臺中,82.95833333333333
2016-10-07,臺中,85.66666666666667
2016-10-08,臺中,85.04166666666667
2016-10-09,臺中,80.70833333333333
2016-10-10,臺中,77.33333333333333
2016-10-11,臺中,79.58333333333333
2016-10-12,臺中,75.29166666666667
2016-10-13,臺中,73.54166666666667
2016-10-14,臺中,74.29166666666667
2016-10-15,臺中,75.91666666666667
2016-10-16,臺中,75.04166666666667
2016-10-17,臺中,73.375
2016-10-18,臺中,73.16666666666667
2016-10-19,臺中,75.45833333333333
2016-10-20,臺中,75.75
2016-10-21,臺中,78.66666666666667
2016-10-22,臺中,79.25
2016-10-23,臺中,75.66666666666667
2016-10-24,臺中,74.33333333333333
2016-10-25,臺中,76.91666666666667
2016-10-26,臺中,77.91666666666667
2016-10-27,臺中,77.79166666666667
2016-10-28,臺中,76.70833333333333
2016-10-29,臺中,73.04166666666667
2016-10-30,臺中,65.95833333333333
2016-10-31,臺中,71.125
2016-11-01,臺中,65.20833333333333
2016-11-02,臺中,64.54166666666667
2016-11-03,臺中,64.875
2016-11-04,臺中,70.29166666666667
